wormbase_id,phenotype,count
WBGene00002077,WBPhenotype:0000059,3
WBGene00002077,WBPhenotype:0001944,1
WBGene00002077,WBPhenotype:0000961,1
WBGene00002077,WBPhenotype:0001278,2
WBGene00002077,WBPhenotype:0001020,2
WBGene00002077,WBPhenotype:0001956,1
WBGene00002077,WBPhenotype:0001957,1
WBGene00002077,WBPhenotype:0001794,1
WBGene00002077,WBPhenotype:0001951,1
WBGene00002077,WBPhenotype:0000638,1
WBGene00002077,WBPhenotype:0001982,1
WBGene00002077,WBPhenotype:0000182,1
WBGene00002077,WBPhenotype:0001980,1
WBGene00002077,WBPhenotype:0001405,1
WBGene00002077,WBPhenotype:0001940,1
WBGene00002077,WBPhenotype:0000062,1
WBGene00002078,WBPhenotype:0000306,1
WBGene00002078,WBPhenotype:0000166,1
WBGene00002078,WBPhenotype:0001408,2
WBGene00002078,WBPhenotype:0001171,1
WBGene00002078,WBPhenotype:0000535,1
WBGene00002078,WBPhenotype:0000038,4
WBGene00002078,WBPhenotype:0000472,1
WBGene00002078,WBPhenotype:0000054,1
WBGene00002078,WBPhenotype:0000679,2
WBGene00002078,WBPhenotype:0001400,1
WBGene00002078,WBPhenotype:0000062,1
WBGene00002078,WBPhenotype:0000136,1
WBGene00002078,WBPhenotype:0000046,1
WBGene00002078,WBPhenotype:0000280,2
WBGene00002078,WBPhenotype:0000031,2
WBGene00002078,WBPhenotype:0000436,7
WBGene00002078,WBPhenotype:0000050,3
WBGene00002078,WBPhenotype:0000059,1
WBGene00002078,WBPhenotype:0000061,1
WBGene00002078,WBPhenotype:0001887,1
WBGene00002078,WBPhenotype:0000708,2
WBGene00002078,WBPhenotype:0000688,2
WBGene00002078,WBPhenotype:0001412,1
WBGene00002078,WBPhenotype:0001236,1
WBGene00002078,WBPhenotype:0001794,1
WBGene00002078,WBPhenotype:0000746,1
WBGene00002078,WBPhenotype:0002460,1
WBGene00002078,WBPhenotype:0000643,1
WBGene00002078,WBPhenotype:0000119,1
WBGene00002078,WBPhenotype:0000483,1
WBGene00002079,WBPhenotype:0000062,2
WBGene00002079,WBPhenotype:0000688,3
WBGene00002079,WBPhenotype:0000402,1
WBGene00002079,WBPhenotype:0000643,2
WBGene00002079,WBPhenotype:0000059,1
WBGene00002079,WBPhenotype:0001030,4
WBGene00002079,WBPhenotype:0000050,9
WBGene00002079,WBPhenotype:0000961,1
WBGene00002079,WBPhenotype:0001034,1
WBGene00002079,WBPhenotype:0000689,1
WBGene00002079,WBPhenotype:0000032,2
WBGene00002079,WBPhenotype:0001405,1
WBGene00002079,WBPhenotype:0000154,1
WBGene00002079,WBPhenotype:0000195,1
WBGene00002079,WBPhenotype:0001208,1
WBGene00002079,WBPhenotype:0001236,1
WBGene00002079,WBPhenotype:0002460,1
WBGene00002079,WBPhenotype:0001425,1
WBGene00002079,WBPhenotype:0001595,1
WBGene00002079,WBPhenotype:0000031,2
WBGene00002079,WBPhenotype:0001278,1
WBGene00002079,WBPhenotype:0000697,1
WBGene00002079,WBPhenotype:0000679,1
WBGene00002080,WBPhenotype:0000711,1
WBGene00002081,WBPhenotype:0000120,1
WBGene00002081,WBPhenotype:0000571,2
WBGene00002081,WBPhenotype:0000406,1
WBGene00002081,WBPhenotype:0000104,1
WBGene00002081,WBPhenotype:0001767,1
WBGene00002081,WBPhenotype:0000059,1
WBGene00002081,WBPhenotype:0000006,1
WBGene00002081,WBPhenotype:0000273,1
WBGene00002081,WBPhenotype:0001911,1
WBGene00002081,WBPhenotype:0000631,2
WBGene00002081,WBPhenotype:0002066,2
WBGene00002081,WBPhenotype:0000016,2
WBGene00002081,WBPhenotype:0000977,2
WBGene00002081,WBPhenotype:0000643,2
WBGene00002081,WBPhenotype:0001761,1
WBGene00002081,WBPhenotype:0001652,3
WBGene00002081,WBPhenotype:0000230,1
WBGene00002081,WBPhenotype:0000038,1
WBGene00002081,WBPhenotype:0000195,3
WBGene00002081,WBPhenotype:0001995,1
WBGene00002081,WBPhenotype:0002579,1
WBGene00002081,WBPhenotype:0000697,2
WBGene00002081,WBPhenotype:0000679,1
WBGene00002081,WBPhenotype:0001645,5
WBGene00002081,WBPhenotype:0001408,2
WBGene00002081,WBPhenotype:0000054,1
WBGene00002081,WBPhenotype:0001181,6
WBGene00002081,WBPhenotype:0000184,1
WBGene00002081,WBPhenotype:0001401,1
WBGene00002081,WBPhenotype:0000961,1
WBGene00002081,WBPhenotype:0001425,1
WBGene00002081,WBPhenotype:0000711,1
WBGene00002081,WBPhenotype:0000712,2
WBGene00002081,WBPhenotype:0000689,1
WBGene00002081,WBPhenotype:0001889,1
WBGene00002081,WBPhenotype:0000243,3
WBGene00002081,WBPhenotype:0001037,1
WBGene00002081,WBPhenotype:0002578,1
WBGene00002083,WBPhenotype:0000688,2
WBGene00002083,WBPhenotype:0000062,2
WBGene00002083,WBPhenotype:0000059,7
WBGene00002083,WBPhenotype:0000031,4
WBGene00002083,WBPhenotype:0000689,1
WBGene00002083,WBPhenotype:0001183,1
WBGene00002083,WBPhenotype:0002094,1
WBGene00002083,WBPhenotype:0000050,7
WBGene00002083,WBPhenotype:0000679,3
WBGene00002083,WBPhenotype:0001405,1
WBGene00002083,WBPhenotype:0001236,7
WBGene00002083,WBPhenotype:0000061,3
WBGene00002083,WBPhenotype:0000270,1
WBGene00002083,WBPhenotype:0000042,1
WBGene00002083,WBPhenotype:0000032,1
WBGene00002083,WBPhenotype:0000306,1
WBGene00002083,WBPhenotype:0000402,2
WBGene00002083,WBPhenotype:0002095,1
WBGene00002083,WBPhenotype:0000039,1
WBGene00002083,WBPhenotype:0000643,1
WBGene00002083,WBPhenotype:0000436,1
WBGene00002084,WBPhenotype:0001817,1
WBGene00002085,WBPhenotype:0002344,1
WBGene00002085,WBPhenotype:0002321,1
WBGene00002085,WBPhenotype:0002300,1
WBGene00002085,WBPhenotype:0002314,1
WBGene00002085,WBPhenotype:0004023,1
WBGene00002085,WBPhenotype:0002310,1
WBGene00002085,WBPhenotype:0002346,1
WBGene00002085,WBPhenotype:0002288,1
WBGene00002085,WBPhenotype:0002292,1
WBGene00002085,WBPhenotype:0002284,1
WBGene00002085,WBPhenotype:0000324,1
WBGene00002085,WBPhenotype:0000164,1
WBGene00002085,WBPhenotype:0002324,1
WBGene00002085,WBPhenotype:0002335,1
WBGene00002085,WBPhenotype:0002295,1
WBGene00002085,WBPhenotype:0002301,1
WBGene00002085,WBPhenotype:0004022,1
WBGene00002086,WBPhenotype:0002344,1
WBGene00002086,WBPhenotype:0002321,1
WBGene00002086,WBPhenotype:0002300,1
WBGene00002086,WBPhenotype:0002314,1
WBGene00002086,WBPhenotype:0004023,1
WBGene00002086,WBPhenotype:0002310,1
WBGene00002086,WBPhenotype:0002346,1
WBGene00002086,WBPhenotype:0002288,1
WBGene00002086,WBPhenotype:0002292,1
WBGene00002086,WBPhenotype:0002284,1
WBGene00002086,WBPhenotype:0000324,1
WBGene00002086,WBPhenotype:0000164,1
WBGene00002086,WBPhenotype:0002324,1
WBGene00002086,WBPhenotype:0002335,1
WBGene00002086,WBPhenotype:0002295,1
WBGene00002086,WBPhenotype:0002301,1
WBGene00002086,WBPhenotype:0004022,1
WBGene00002087,WBPhenotype:0002288,1
WBGene00002087,WBPhenotype:0002301,1
WBGene00002087,WBPhenotype:0004023,1
WBGene00002087,WBPhenotype:0002284,1
WBGene00002087,WBPhenotype:0000164,1
WBGene00002087,WBPhenotype:0002324,1
WBGene00002087,WBPhenotype:0004022,1
WBGene00002087,WBPhenotype:0002336,1
WBGene00002087,WBPhenotype:0002341,1
WBGene00002087,WBPhenotype:0002347,1
WBGene00002087,WBPhenotype:0002321,1
WBGene00002087,WBPhenotype:0001639,1
WBGene00002087,WBPhenotype:0001005,1
WBGene00002087,WBPhenotype:0002299,1
WBGene00002087,WBPhenotype:0002314,1
WBGene00002087,WBPhenotype:0002310,1
WBGene00002088,WBPhenotype:0001184,1
WBGene00002089,WBPhenotype:0000646,1
WBGene00002089,WBPhenotype:0001184,1
WBGene00002089,WBPhenotype:0002460,1
WBGene00002090,WBPhenotype:0000061,5
WBGene00002090,WBPhenotype:0000679,1
WBGene00002090,WBPhenotype:0001171,1
WBGene00002090,WBPhenotype:0000039,2
WBGene00002090,WBPhenotype:0000436,1
WBGene00002090,WBPhenotype:0001236,1
WBGene00002090,WBPhenotype:0001014,2
WBGene00002090,WBPhenotype:0000136,2
WBGene00002091,WBPhenotype:0000136,1
WBGene00002094,WBPhenotype:0002295,1
WBGene00002094,WBPhenotype:0002289,1
WBGene00002094,WBPhenotype:0002284,1
WBGene00002094,WBPhenotype:0002328,1
WBGene00002094,WBPhenotype:0000229,1
WBGene00002095,WBPhenotype:0001184,1
WBGene00002095,WBPhenotype:0000016,1
WBGene00002098,WBPhenotype:0002301,1
WBGene00002098,WBPhenotype:0004023,1
WBGene00002098,WBPhenotype:0002345,1
WBGene00002098,WBPhenotype:0002322,1
WBGene00002098,WBPhenotype:0002284,1
WBGene00002098,WBPhenotype:0002314,1
WBGene00002098,WBPhenotype:0004022,1
WBGene00002098,WBPhenotype:0002292,1
WBGene00002098,WBPhenotype:0001005,1
WBGene00002098,WBPhenotype:0000164,1
WBGene00002098,WBPhenotype:0002295,1
WBGene00002098,WBPhenotype:0002309,1
WBGene00002098,WBPhenotype:0002288,1
WBGene00002098,WBPhenotype:0000324,1
WBGene00002098,WBPhenotype:0002325,1
WBGene00002099,WBPhenotype:0002303,1
WBGene00002099,WBPhenotype:0002309,1
WBGene00002099,WBPhenotype:0002325,1
WBGene00002099,WBPhenotype:0002286,1
WBGene00002099,WBPhenotype:0004022,1
WBGene00002099,WBPhenotype:0002296,1
WBGene00002099,WBPhenotype:0004023,1
WBGene00002099,WBPhenotype:0002322,1
WBGene00002099,WBPhenotype:0000022,1
WBGene00002099,WBPhenotype:0002290,1
WBGene00002099,WBPhenotype:0000164,1
WBGene00002099,WBPhenotype:0002314,1
WBGene00002099,WBPhenotype:0002337,1
WBGene00002099,WBPhenotype:0002319,1
WBGene00002099,WBPhenotype:0002346,1
WBGene00002099,WBPhenotype:0002292,1
WBGene00002099,WBPhenotype:0002344,1
WBGene00002100,WBPhenotype:0000531,6
WBGene00002100,WBPhenotype:0002094,1
WBGene00002100,WBPhenotype:0000031,1
WBGene00002100,WBPhenotype:0000679,2
WBGene00002100,WBPhenotype:0002277,2
WBGene00002100,WBPhenotype:0000050,1
WBGene00002100,WBPhenotype:0000402,1
WBGene00002100,WBPhenotype:0000055,1
WBGene00002100,WBPhenotype:0001405,1
WBGene00002100,WBPhenotype:0001940,1
WBGene00002100,WBPhenotype:0000059,1
WBGene00002100,WBPhenotype:0001014,2
WBGene00002100,WBPhenotype:0000688,1
WBGene00002100,WBPhenotype:0000697,1
WBGene00002100,WBPhenotype:0002095,1
WBGene00002100,WBPhenotype:0000638,1
WBGene00002100,WBPhenotype:0000186,1
WBGene00002100,WBPhenotype:0000032,1
WBGene00002100,WBPhenotype:0000689,2
WBGene00002100,WBPhenotype:0001982,1
WBGene00002100,WBPhenotype:0001980,1
WBGene00002101,WBPhenotype:0002336,1
WBGene00002101,WBPhenotype:0000637,1
WBGene00002101,WBPhenotype:0004023,1
WBGene00002101,WBPhenotype:0002313,1
WBGene00002101,WBPhenotype:0002324,1
WBGene00002101,WBPhenotype:0004022,1
WBGene00002101,WBPhenotype:0002284,1
WBGene00002101,WBPhenotype:0000164,1
WBGene00002101,WBPhenotype:0002321,1
WBGene00002101,WBPhenotype:0002292,1
WBGene00002101,WBPhenotype:0002290,1
WBGene00002101,WBPhenotype:0002295,1
WBGene00002101,WBPhenotype:0002302,1
WBGene00002101,WBPhenotype:0000324,1
WBGene00002101,WBPhenotype:0002344,1
WBGene00002101,WBPhenotype:0002346,1
WBGene00002101,WBPhenotype:0000061,1
WBGene00002101,WBPhenotype:0001278,1
WBGene00002101,WBPhenotype:0000039,2
WBGene00002102,WBPhenotype:0002059,2
WBGene00002102,WBPhenotype:0002057,2
WBGene00002102,WBPhenotype:0000017,1
WBGene00002105,WBPhenotype:0002312,1
WBGene00002105,WBPhenotype:0002295,1
WBGene00002105,WBPhenotype:0004025,1
WBGene00002105,WBPhenotype:0004023,1
WBGene00002105,WBPhenotype:0002335,1
WBGene00002105,WBPhenotype:0002301,1
WBGene00002105,WBPhenotype:0004022,1
WBGene00002105,WBPhenotype:0002292,1
WBGene00002105,WBPhenotype:0002299,1
WBGene00002105,WBPhenotype:0002285,1
WBGene00002105,WBPhenotype:0000542,1
WBGene00002105,WBPhenotype:0002344,1
WBGene00002105,WBPhenotype:0002288,1
WBGene00002105,WBPhenotype:0000324,1
WBGene00002105,WBPhenotype:0000688,2
WBGene00002105,WBPhenotype:0000017,3
WBGene00002105,WBPhenotype:0000050,1
WBGene00002106,WBPhenotype:0000131,1
WBGene00002108,WBPhenotype:0002324,1
WBGene00002108,WBPhenotype:0004022,1
WBGene00002108,WBPhenotype:0002301,1
WBGene00002108,WBPhenotype:0002300,1
WBGene00002108,WBPhenotype:0002336,1
WBGene00002108,WBPhenotype:0002293,1
WBGene00002108,WBPhenotype:0001005,1
WBGene00002108,WBPhenotype:0002321,1
WBGene00002108,WBPhenotype:0000164,1
WBGene00002108,WBPhenotype:0002310,1
WBGene00002108,WBPhenotype:0002295,1
WBGene00002108,WBPhenotype:0000324,1
WBGene00002108,WBPhenotype:0002284,1
WBGene00002108,WBPhenotype:0002289,1
WBGene00002108,WBPhenotype:0004023,1
WBGene00002108,WBPhenotype:0002347,1
WBGene00002108,WBPhenotype:0001639,1
WBGene00002108,WBPhenotype:0002312,1
WBGene00002110,WBPhenotype:0002289,1
WBGene00002110,WBPhenotype:0004023,1
WBGene00002110,WBPhenotype:0002336,1
WBGene00002110,WBPhenotype:0002291,1
WBGene00002110,WBPhenotype:0002324,1
WBGene00002110,WBPhenotype:0002284,1
WBGene00002110,WBPhenotype:0004022,1
WBGene00002110,WBPhenotype:0002321,1
WBGene00002110,WBPhenotype:0002295,1
WBGene00002110,WBPhenotype:0000324,1
WBGene00002110,WBPhenotype:0002301,1
WBGene00002111,WBPhenotype:0002301,1
WBGene00002111,WBPhenotype:0001005,1
WBGene00002111,WBPhenotype:0002295,1
WBGene00002111,WBPhenotype:0001716,1
WBGene00002111,WBPhenotype:0002336,1
WBGene00002111,WBPhenotype:0002347,1
WBGene00002111,WBPhenotype:0002310,1
WBGene00002111,WBPhenotype:0002288,1
WBGene00002111,WBPhenotype:0000324,1
WBGene00002111,WBPhenotype:0002284,1
WBGene00002111,WBPhenotype:0002312,1
WBGene00002111,WBPhenotype:0004022,1
WBGene00002111,WBPhenotype:0001639,1
WBGene00002111,WBPhenotype:0004016,1
WBGene00002111,WBPhenotype:0001482,1
WBGene00002111,WBPhenotype:0002323,1
WBGene00002111,WBPhenotype:0000164,1
WBGene00002111,WBPhenotype:0002300,1
WBGene00002111,WBPhenotype:0002291,1
WBGene00002112,WBPhenotype:0001182,1
WBGene00002113,WBPhenotype:0002284,1
WBGene00002113,WBPhenotype:0002301,1
WBGene00002113,WBPhenotype:0002288,1
WBGene00002113,WBPhenotype:0002335,1
WBGene00002113,WBPhenotype:0002325,1
WBGene00002113,WBPhenotype:0004023,1
WBGene00002113,WBPhenotype:0004022,1
WBGene00002113,WBPhenotype:0002341,1
WBGene00002113,WBPhenotype:0000039,1
WBGene00002114,WBPhenotype:0002292,1
WBGene00002114,WBPhenotype:0000164,1
WBGene00002114,WBPhenotype:0002286,1
WBGene00002114,WBPhenotype:0002325,1
WBGene00002114,WBPhenotype:0002348,1
WBGene00002114,WBPhenotype:0000353,1
WBGene00002114,WBPhenotype:0000324,1
WBGene00002114,WBPhenotype:0002289,1
WBGene00002114,WBPhenotype:0002301,1
WBGene00002114,WBPhenotype:0002335,1
WBGene00002114,WBPhenotype:0002314,1
WBGene00002114,WBPhenotype:0002322,1
WBGene00002114,WBPhenotype:0004022,1
WBGene00002114,WBPhenotype:0002295,1
WBGene00002114,WBPhenotype:0002059,2
WBGene00002114,WBPhenotype:0002057,2
WBGene00002114,WBPhenotype:0000017,1
WBGene00002115,WBPhenotype:0000013,1
WBGene00002116,WBPhenotype:0000016,1
WBGene00002116,WBPhenotype:0000031,1
WBGene00002116,WBPhenotype:0000050,1
WBGene00002116,WBPhenotype:0000643,1
WBGene00002117,WBPhenotype:0004016,1
WBGene00002117,WBPhenotype:0000016,1
WBGene00002118,WBPhenotype:0000353,1
WBGene00002118,WBPhenotype:0004022,1
WBGene00002118,WBPhenotype:0002289,1
WBGene00002118,WBPhenotype:0000130,2
WBGene00002118,WBPhenotype:0002301,1
WBGene00002118,WBPhenotype:0002287,1
WBGene00002118,WBPhenotype:0000164,1
WBGene00002118,WBPhenotype:0000061,1
WBGene00002118,WBPhenotype:0002312,1
WBGene00002118,WBPhenotype:0002284,1
WBGene00002118,WBPhenotype:0002335,1
WBGene00002118,WBPhenotype:0002295,1
WBGene00002118,WBPhenotype:0000637,1
WBGene00002123,WBPhenotype:0001278,1
WBGene00002123,WBPhenotype:0000052,1
WBGene00002123,WBPhenotype:0001276,1
WBGene00002124,WBPhenotype:0002581,1
WBGene00002125,WBPhenotype:0000749,1
WBGene00002125,WBPhenotype:0000643,2
WBGene00002125,WBPhenotype:0000688,1
WBGene00002125,WBPhenotype:0000059,1
WBGene00002125,WBPhenotype:0000031,1
WBGene00002127,WBPhenotype:0002541,1
WBGene00002127,WBPhenotype:0001621,1
WBGene00002127,WBPhenotype:0001620,1
WBGene00002128,WBPhenotype:0000547,1
WBGene00002128,WBPhenotype:0000081,1
WBGene00002128,WBPhenotype:0002204,1
WBGene00002128,WBPhenotype:0000019,1
WBGene00002128,WBPhenotype:0000055,1
WBGene00002129,WBPhenotype:0000154,1
WBGene00002130,WBPhenotype:0001981,1
WBGene00002130,WBPhenotype:0001361,1
WBGene00002130,WBPhenotype:0001425,1
WBGene00002130,WBPhenotype:0000270,1
WBGene00002130,WBPhenotype:0000050,1
WBGene00002130,WBPhenotype:0000291,1
WBGene00002130,WBPhenotype:0001954,1
WBGene00002130,WBPhenotype:0000679,1
WBGene00002130,WBPhenotype:0001942,1
WBGene00002130,WBPhenotype:0001946,1
WBGene00002130,WBPhenotype:0001941,1
WBGene00002130,WBPhenotype:0001792,1
WBGene00002130,WBPhenotype:0000054,2
WBGene00002130,WBPhenotype:0000689,1
WBGene00002130,WBPhenotype:0002460,1
WBGene00002130,WBPhenotype:0000688,1
WBGene00002130,WBPhenotype:0000017,1
WBGene00002130,WBPhenotype:0000461,1
WBGene00002130,WBPhenotype:0001969,1
WBGene00002130,WBPhenotype:0001980,1
WBGene00002130,WBPhenotype:0001957,1
WBGene00002130,WBPhenotype:0000061,1
WBGene00002130,WBPhenotype:0001982,1
WBGene00002130,WBPhenotype:0000182,1
WBGene00002130,WBPhenotype:0000184,1
WBGene00002130,WBPhenotype:0000961,1
WBGene00002130,WBPhenotype:0001951,1
WBGene00002130,WBPhenotype:0001944,1
WBGene00002131,WBPhenotype:0000689,2
WBGene00002131,WBPhenotype:0000679,2
WBGene00002131,WBPhenotype:0001981,2
WBGene00002131,WBPhenotype:0001361,2
WBGene00002131,WBPhenotype:0001942,2
WBGene00002131,WBPhenotype:0000050,2
WBGene00002131,WBPhenotype:0000291,2
WBGene00002131,WBPhenotype:0001954,2
WBGene00002131,WBPhenotype:0001946,2
WBGene00002131,WBPhenotype:0001982,2
WBGene00002131,WBPhenotype:0001969,2
WBGene00002131,WBPhenotype:0001944,2
WBGene00002131,WBPhenotype:0001183,1
WBGene00002131,WBPhenotype:0000961,1
WBGene00002131,WBPhenotype:0000184,2
WBGene00002131,WBPhenotype:0001941,2
WBGene00002131,WBPhenotype:0001792,2
WBGene00002131,WBPhenotype:0001957,2
WBGene00002131,WBPhenotype:0000688,2
WBGene00002131,WBPhenotype:0000061,2
WBGene00002131,WBPhenotype:0001980,2
WBGene00002131,WBPhenotype:0000182,2
WBGene00002131,WBPhenotype:0001425,1
WBGene00002131,WBPhenotype:0000436,1
WBGene00002131,WBPhenotype:0001951,2
WBGene00002131,WBPhenotype:0000461,1
WBGene00002132,WBPhenotype:0000017,1
WBGene00002133,WBPhenotype:0001425,1
WBGene00002133,WBPhenotype:0000031,2
WBGene00002133,WBPhenotype:0000961,1
WBGene00002134,WBPhenotype:0000062,2
WBGene00002134,WBPhenotype:0000688,1
WBGene00002134,WBPhenotype:0000057,1
WBGene00002134,WBPhenotype:0000643,1
WBGene00002134,WBPhenotype:0000038,1
WBGene00002134,WBPhenotype:0000978,1
WBGene00002134,WBPhenotype:0000054,1
WBGene00002134,WBPhenotype:0000697,1
WBGene00002134,WBPhenotype:0002170,1
WBGene00002134,WBPhenotype:0000031,1
WBGene00002134,WBPhenotype:0001037,1
WBGene00002135,WBPhenotype:0000062,1
WBGene00002135,WBPhenotype:0000057,1
WBGene00002135,WBPhenotype:0000697,3
WBGene00002135,WBPhenotype:0000038,4
WBGene00002135,WBPhenotype:0000688,1
WBGene00002135,WBPhenotype:0000031,1
WBGene00002135,WBPhenotype:0000643,4
WBGene00002135,WBPhenotype:0001037,1
WBGene00002135,WBPhenotype:0000054,1
WBGene00002136,WBPhenotype:0000688,3
WBGene00002136,WBPhenotype:0000062,2
WBGene00002136,WBPhenotype:0000050,3
WBGene00002136,WBPhenotype:0000061,1
WBGene00002136,WBPhenotype:0001350,1
WBGene00002136,WBPhenotype:0001941,1
WBGene00002136,WBPhenotype:0000105,1
WBGene00002136,WBPhenotype:0001792,1
WBGene00002136,WBPhenotype:0001011,1
WBGene00002136,WBPhenotype:0001981,1
WBGene00002136,WBPhenotype:0000184,1
WBGene00002136,WBPhenotype:0001361,1
WBGene00002136,WBPhenotype:0000106,4
WBGene00002136,WBPhenotype:0001588,1
WBGene00002136,WBPhenotype:0000291,1
WBGene00002136,WBPhenotype:0000182,1
WBGene00002136,WBPhenotype:0001980,1
WBGene00002136,WBPhenotype:0001974,1
WBGene00002136,WBPhenotype:0001954,1
WBGene00002136,WBPhenotype:0001183,1
WBGene00002136,WBPhenotype:0001982,1
WBGene00002136,WBPhenotype:0001957,1
WBGene00002136,WBPhenotype:0000689,1
WBGene00002136,WBPhenotype:0001944,1
WBGene00002136,WBPhenotype:0001969,1
WBGene00002136,WBPhenotype:0001951,1
WBGene00002136,WBPhenotype:0001950,1
WBGene00002136,WBPhenotype:0001946,1
WBGene00002137,WBPhenotype:0000017,6
WBGene00002137,WBPhenotype:0001569,1
WBGene00002138,WBPhenotype:0000050,1
WBGene00002138,WBPhenotype:0000659,1
WBGene00002138,WBPhenotype:0000032,1
WBGene00002138,WBPhenotype:0000154,1
WBGene00002138,WBPhenotype:0004028,1
WBGene00002138,WBPhenotype:0000031,2
WBGene00002138,WBPhenotype:0000164,2
WBGene00002138,WBPhenotype:0000017,4
WBGene00002138,WBPhenotype:0000157,1
WBGene00002138,WBPhenotype:0000391,1
WBGene00002138,WBPhenotype:0001261,2
WBGene00002138,WBPhenotype:0000205,1
WBGene00002138,WBPhenotype:0000688,1
WBGene00002138,WBPhenotype:0000246,1
WBGene00002138,WBPhenotype:0001476,1
WBGene00002138,WBPhenotype:0000651,1
WBGene00002141,WBPhenotype:0001468,1
WBGene00002141,WBPhenotype:0001500,1
WBGene00002141,WBPhenotype:0001469,1
WBGene00002141,WBPhenotype:0001474,1
WBGene00002141,WBPhenotype:0001512,2
WBGene00002141,WBPhenotype:0001085,1
WBGene00002141,WBPhenotype:0000616,1
WBGene00002141,WBPhenotype:0001184,1
WBGene00002141,WBPhenotype:0001658,1
WBGene00002141,WBPhenotype:0000050,1
WBGene00002141,WBPhenotype:0001661,2
WBGene00002141,WBPhenotype:0000725,1
WBGene00002141,WBPhenotype:0000032,1
WBGene00002141,WBPhenotype:0000229,1
WBGene00002143,WBPhenotype:0000823,1
WBGene00002143,WBPhenotype:0000050,1
WBGene00002144,WBPhenotype:0000050,1
WBGene00002144,WBPhenotype:0000106,2
WBGene00002144,WBPhenotype:0001588,1
WBGene00002144,WBPhenotype:0000105,1
WBGene00002144,WBPhenotype:0001350,1
WBGene00002146,WBPhenotype:0001208,1
WBGene00002146,WBPhenotype:0000050,1
WBGene00002146,WBPhenotype:0000743,1
WBGene00002146,WBPhenotype:0000666,1
WBGene00002146,WBPhenotype:0000531,1
WBGene00002146,WBPhenotype:0000673,1
WBGene00002147,WBPhenotype:0000081,2
WBGene00002147,WBPhenotype:0001844,1
WBGene00002147,WBPhenotype:0001838,2
WBGene00002147,WBPhenotype:0000457,1
WBGene00002147,WBPhenotype:0000688,2
WBGene00002147,WBPhenotype:0002422,3
WBGene00002147,WBPhenotype:0000137,3
WBGene00002147,WBPhenotype:0000136,1
WBGene00002147,WBPhenotype:0001719,5
WBGene00002147,WBPhenotype:0000031,1
WBGene00002147,WBPhenotype:0000229,1
WBGene00002147,WBPhenotype:0001834,3
WBGene00002147,WBPhenotype:0001990,2
WBGene00002147,WBPhenotype:0002059,2
WBGene00002147,WBPhenotype:0002423,3
WBGene00002147,WBPhenotype:0001013,1
WBGene00002147,WBPhenotype:0000436,1
WBGene00002147,WBPhenotype:0001724,1
WBGene00002147,WBPhenotype:0000059,1
WBGene00002147,WBPhenotype:0001835,1
WBGene00002147,WBPhenotype:0000294,1
WBGene00002147,WBPhenotype:0001278,4
WBGene00002147,WBPhenotype:0002199,1
WBGene00002147,WBPhenotype:0000273,1
WBGene00002147,WBPhenotype:0000848,3
WBGene00002147,WBPhenotype:0000062,2
WBGene00002147,WBPhenotype:0000646,1
WBGene00002147,WBPhenotype:0001236,1
WBGene00002147,WBPhenotype:0001485,1
WBGene00002147,WBPhenotype:0001171,8
WBGene00002147,WBPhenotype:0001428,1
WBGene00002147,WBPhenotype:0000030,3
WBGene00002147,WBPhenotype:0000709,1
WBGene00002147,WBPhenotype:0000039,1
WBGene00002147,WBPhenotype:0000359,2
WBGene00002147,WBPhenotype:0000082,1
WBGene00002147,WBPhenotype:0000962,1
WBGene00002147,WBPhenotype:0001184,1
WBGene00002147,WBPhenotype:0000708,1
WBGene00002147,WBPhenotype:0001645,1
WBGene00002147,WBPhenotype:0000032,1
WBGene00002147,WBPhenotype:0001401,1
WBGene00002148,WBPhenotype:0000893,1
WBGene00002148,WBPhenotype:0002188,1
WBGene00002148,WBPhenotype:0001357,1
WBGene00002148,WBPhenotype:0001962,2
WBGene00002148,WBPhenotype:0000059,4
WBGene00002148,WBPhenotype:0001586,1
WBGene00002148,WBPhenotype:0002136,1
WBGene00002148,WBPhenotype:0002211,1
WBGene00002148,WBPhenotype:0000324,1
WBGene00002148,WBPhenotype:0000031,2
WBGene00002148,WBPhenotype:0001037,6
WBGene00002148,WBPhenotype:0000688,5
WBGene00002148,WBPhenotype:0000697,12
WBGene00002148,WBPhenotype:0001286,2
WBGene00002148,WBPhenotype:0000062,5
WBGene00002148,WBPhenotype:0000208,2
WBGene00002148,WBPhenotype:0000154,6
WBGene00002148,WBPhenotype:0000691,1
WBGene00002148,WBPhenotype:0000054,2
WBGene00002148,WBPhenotype:0000032,6
WBGene00002148,WBPhenotype:0000844,1
WBGene00002148,WBPhenotype:0000640,1
WBGene00002148,WBPhenotype:0000689,1
WBGene00002148,WBPhenotype:0000030,1
WBGene00002148,WBPhenotype:0000022,1
WBGene00002148,WBPhenotype:0000195,1
WBGene00002148,WBPhenotype:0000246,2
WBGene00002148,WBPhenotype:0000210,2
WBGene00002148,WBPhenotype:0000207,1
WBGene00002152,WBPhenotype:0001425,1
WBGene00002152,WBPhenotype:0000961,1
WBGene00002152,WBPhenotype:0000031,3
WBGene00002152,WBPhenotype:0002107,1
WBGene00002152,WBPhenotype:0001236,2
WBGene00002152,WBPhenotype:0002094,1
WBGene00002152,WBPhenotype:0000061,1
